size,runtime,iters,time variance,iters variance,num timeouts,semantics,start weights,strategy,graph,iterations per argument
130,3.9768971108666618,138.53333333333333,0.3839101867648629,3.461351236288028,0,card,card,pick_arg_largest_to_smallest_error,scale_free,2000
140,4.695451498133336,148.66666666666666,0.3183865364672711,3.415650255319663,0,card,card,pick_arg_largest_to_smallest_error,scale_free,2000
150,5.556576955466668,159.2,0.448703301649585,3.277629805645965,0,card,card,pick_arg_largest_to_smallest_error,scale_free,2000
10,0.0364675523999999,12.066666666666666,0.0037277021977867,1.3870146083619768,0,card,default,pick_arg_largest_to_smallest_error,scale_free,2000
20,0.0928915672,22.666666666666668,0.0151052342824029,3.1320159337914912,0,card,default,pick_arg_largest_to_smallest_error,scale_free,2000
30,0.1768898316666666,33.6,0.0168756344541986,1.352246807565588,0,card,default,pick_arg_largest_to_smallest_error,scale_free,2000
40,0.2885236896666666,44.53333333333333,0.0273820272459057,2.9244454093692656,0,card,default,pick_arg_largest_to_smallest_error,scale_free,2000
50,0.4432351243333332,55.06666666666667,0.0558249891546884,2.737743248596947,0,card,default,pick_arg_largest_to_smallest_error,scale_free,2000
60,0.6618383784666665,65.46666666666667,0.0664779659874579,4.068461742769705,0,card,default,pick_arg_largest_to_smallest_error,scale_free,2000
70,0.8889760304666666,75.93333333333334,0.0970058943781198,2.520393015460292,0,card,default,pick_arg_largest_to_smallest_error,scale_free,2000
80,1.212842628,85.93333333333334,0.13381035189566,2.5485756993344664,0,card,default,pick_arg_largest_to_smallest_error,scale_free,2000
90,1.569399910266666,96.93333333333334,0.1227616709485527,3.4114652626245907,0,card,default,pick_arg_largest_to_smallest_error,scale_free,2000
100,2.0338885404666653,106.2,0.2040442026432569,3.144155575939885,0,card,default,pick_arg_largest_to_smallest_error,scale_free,2000
110,2.614387053666666,117.8,0.1813126202075133,3.8209946349085055,0,card,default,pick_arg_largest_to_smallest_error,scale_free,2000
120,3.1834830082666654,127.93333333333334,0.2580250598139651,2.9632671801495407,0,card,default,pick_arg_largest_to_smallest_error,scale_free,2000
130,4.002019934599991,138.53333333333333,0.3863009456246274,3.461351236288028,0,card,default,pick_arg_largest_to_smallest_error,scale_free,2000
140,4.707251236533326,148.66666666666666,0.3212856243459484,3.415650255319663,0,card,default,pick_arg_largest_to_smallest_error,scale_free,2000
150,5.580133961333339,159.2,0.4553336277560781,3.277629805645965,0,card,default,pick_arg_largest_to_smallest_error,scale_free,2000
10,0.0003479209999999,0.0,5.132530515948156e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,10
20,0.0005507159333333,0.0,2.3524576721449877e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,10
30,0.0008392619333333,0.0,1.081493683005552e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,10
40,0.0012025101333333,0.0,1.0375913652475904e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,10
50,0.0016681489333333,0.0,4.826916680245749e-06,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,10
60,0.0022095558666666,0.0,1.4597474952267153e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,10
70,0.0028511242666666,0.0,3.2926329634682454e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,10
80,0.0035806309333333,0.0,0.0001122768880749,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,10
90,0.0044079860666666,0.0,1.554922652411058e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,10
100,0.0052885654666666,0.0,3.337062342595215e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,10
110,0.0062787262666667,0.0,0.0002343620497814,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,10
120,0.0072617093333332,0.0,2.77292854412862e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,10
130,0.0084107199333332,0.0,2.90942868261704e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,10
140,0.0096482304666667,0.0,0.0001288355582655,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,10
150,0.0109170573999999,0.0,4.552780991201356e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,10
10,0.0003625509333333,0.0,5.201674509846722e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,10
20,0.0005545791999999,0.0,2.010893663522084e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,10
30,0.0008417997333333,0.0,1.0575587146600878e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,10
40,0.0011937001999999,0.0,6.714905447696407e-06,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,10
50,0.0016588065333333,0.0,5.56712867604516e-06,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,10
60,0.0022074701333332,0.0,2.195177536215772e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,10
70,0.0028367773999999,0.0,2.0978638515668573e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,10
80,0.0036181840666666,0.0,0.0002623903750305,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,10
90,0.0043856646,0.0,2.2508960913339772e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,10
100,0.0052659826666666,0.0,2.774596220204684e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,10
110,0.0063360598,0.0,0.0004032091080026,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,10
120,0.0072686628000001,0.0,2.4777198934556603e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,10
130,0.0083803446666665,0.0,3.157765698080257e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,10
140,0.0096595639333332,0.0,0.0003195321271677,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,10
150,0.0108704414666671,0.0,3.273980153511577e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,10
10,0.0003711353999999,0.0,6.363391546267852e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,100
20,0.000556769,0.0,1.548892971953714e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,100
30,0.0008573367999999,0.0,2.411396053919705e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,100
40,0.0012011089333333,0.0,1.0768469339854612e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,100
50,0.0016648497999999,0.0,7.155117291644124e-06,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,100
60,0.0022030074666666,0.0,8.255879289141403e-06,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,100
70,0.002847263,0.0,2.3521112889711838e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,100
80,0.0036121917333333,0.0,0.0002680220226566,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,100
90,0.0044497810666666,0.0,0.0001048766402613,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,100
100,0.0053334738,0.0,0.0001317973303227,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,100
110,0.0064121015333332,0.0,0.0004877800293861,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,100
120,0.0073283899333333,0.0,0.000188541267227,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,100
130,0.0085115265999999,0.0,0.0002447014232586,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,100
140,0.0098123719999999,0.0,0.0003391482011955,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,100
150,0.0110511599333335,0.0,0.0003128090014164,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,100
10,0.0003584767999999,0.0,5.3812376855940055e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,100
20,0.0005764378666666,0.0,2.933742825144891e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,100
30,0.0008622942666666,0.0,2.7109182876096432e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,100
40,0.0012024236,0.0,1.2319999819118348e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,100
50,0.0016613021333333,0.0,7.331893088877417e-06,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,100
60,0.0021967092,0.0,1.1701920338223365e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,100
70,0.0028438268666666,0.0,3.122846037980791e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,100
80,0.0035708442666667,0.0,0.0001097741861253,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,100
90,0.0043940759333333,0.0,2.340870769438423e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,100
100,0.0052596802666667,0.0,3.808399517696327e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,100
110,0.0062469791333333,0.0,0.0001199911937315,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,100
120,0.0072415662666667,0.0,4.758402592041435e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,100
130,0.0083485085999999,0.0,3.529126424658162e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,100
140,0.0095715416,0.0,0.0001208885981398,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,100
150,0.0108584640666669,0.0,3.3237506031760914e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,100
10,0.0003520977333333,0.0,5.951178236816731e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,2000
20,0.0005526287999999,0.0,2.441074267963324e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,2000
30,0.0008452862,0.0,1.0085416183778178e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,2000
40,0.0011947054,0.0,8.280629175532453e-06,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,2000
50,0.0016629293333333,0.0,5.948026331325837e-06,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,2000
60,0.0022091733333333,0.0,1.4376135093883824e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,2000
70,0.0028444800666666,0.0,2.638978815883145e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,2000
80,0.0035778361999999,0.0,0.0001123651115809,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,2000
90,0.0043898175333333,0.0,2.1062990419414185e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,2000
100,0.0052727605333333,0.0,2.657357292195601e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,2000
110,0.0063167643999999,0.0,0.0003467436448693,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,2000
120,0.0072643937333332,0.0,2.8019070292691542e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,2000
130,0.0084110676666666,0.0,3.1810658127936746e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,2000
140,0.0096728585333333,0.0,0.0002742792844846,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,2000
150,0.0108868158,0.0,4.609432089451984e-05,0.0,0,card,card,pick_arg_largest_to_smallest_error,complete,2000
10,0.0003563302666666,0.0,5.674125078366447e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,2000
20,0.0005630604666666,0.0,2.117296414858651e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,2000
30,0.0008466027999999,0.0,9.885989040790918e-06,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,2000
40,0.0011930429999999,0.0,1.056312725609563e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,2000
50,0.0016569727999999,0.0,1.049268691724483e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,2000
60,0.0021959346666666,0.0,9.026859085671871e-06,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,2000
70,0.0028410766666666,0.0,2.6531564163336037e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,2000
80,0.0035754602,0.0,0.0001442373835989,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,2000
90,0.0043987703333333,0.0,2.7704012521778256e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,2000
100,0.0052647410666666,0.0,2.8158662099222657e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,2000
110,0.0062389752666667,0.0,0.0001252437800506,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,2000
120,0.0072564709999999,0.0,2.5239179961693286e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,2000
130,0.0084058966000001,0.0,4.337132814394514e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,2000
140,0.0096298672666666,0.0,0.0001145081839706,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,2000
150,0.0108942444666666,0.0,5.07702229953009e-05,0.0,0,card,default,pick_arg_largest_to_smallest_error,complete,2000
10,0.0,0.0,0.0,0.0,15,card,card,pick_arg_smallest_to_largest_error,erdos0.1,10
20,0.0,0.0,0.0,0.0,15,card,card,pick_arg_smallest_to_largest_error,erdos0.1,10
30,0.0,0.0,0.0,0.0,15,card,card,pick_arg_smallest_to_largest_error,erdos0.1,10
40,0.0,0.0,0.0,0.0,15,card,card,pick_arg_smallest_to_largest_error,erdos0.1,10
50,0.0,0.0,0.0,0.0,15,card,card,pick_arg_smallest_to_largest_error,erdos0.1,10
60,0.0,0.0,0.0,0.0,15,card,card,pick_arg_smallest_to_largest_error,erdos0.1,10
70,0.0,0.0,0.0,0.0,15,card,card,pick_arg_smallest_to_largest_error,erdos0.1,10
80,0.0,0.0,0.0,0.0,15,card,card,pick_arg_smallest_to_largest_error,erdos0.1,10
90,0.0,0.0,0.0,0.0,15,card,card,pick_arg_smallest_to_largest_error,erdos0.1,10
100,0.0,0.0,0.0,0.0,15,card,card,pick_arg_smallest_to_largest_error,erdos0.1,10
110,0.0,0.0,0.0,0.0,15,card,card,pick_arg_smallest_to_largest_error,erdos0.1,10
120,0.0,0.0,0.0,0.0,15,card,card,pick_arg_smallest_to_largest_error,erdos0.1,10
130,0.0,0.0,0.0,0.0,15,card,card,pick_arg_smallest_to_largest_error,erdos0.1,10
140,0.0,0.0,0.0,0.0,15,card,card,pick_arg_smallest_to_largest_error,erdos0.1,10
150,0.0,0.0,0.0,0.0,15,card,card,pick_arg_smallest_to_largest_error,erdos0.1,10
10,0.0,0.0,0.0,0.0,15,card,default,pick_arg_smallest_to_largest_error,erdos0.1,10
20,0.0,0.0,0.0,0.0,15,card,default,pick_arg_smallest_to_largest_error,erdos0.1,10
30,0.0,0.0,0.0,0.0,15,card,default,pick_arg_smallest_to_largest_error,erdos0.1,10
40,0.0,0.0,0.0,0.0,15,card,default,pick_arg_smallest_to_largest_error,erdos0.1,10
50,0.0,0.0,0.0,0.0,15,card,default,pick_arg_smallest_to_largest_error,erdos0.1,10
60,0.0,0.0,0.0,0.0,15,card,default,pick_arg_smallest_to_largest_error,erdos0.1,10
70,0.0,0.0,0.0,0.0,15,card,default,pick_arg_smallest_to_largest_error,erdos0.1,10
80,0.0,0.0,0.0,0.0,15,card,default,pick_arg_smallest_to_largest_error,erdos0.1,10
90,0.0,0.0,0.0,0.0,15,card,default,pick_arg_smallest_to_largest_error,erdos0.1,10
100,0.0,0.0,0.0,0.0,15,card,default,pick_arg_smallest_to_largest_error,erdos0.1,10
110,0.0,0.0,0.0,0.0,15,card,default,pick_arg_smallest_to_largest_error,erdos0.1,10
120,0.0,0.0,0.0,0.0,15,card,default,pick_arg_smallest_to_largest_error,erdos0.1,10
130,0.0,0.0,0.0,0.0,15,card,default,pick_arg_smallest_to_largest_error,erdos0.1,10
140,0.0,0.0,0.0,0.0,15,card,default,pick_arg_smallest_to_largest_error,erdos0.1,10
150,0.0,0.0,0.0,0.0,15,card,default,pick_arg_smallest_to_largest_error,erdos0.1,10
10,0.0639914632142857,20.642857142857142,0.024252256279993,7.976958576542071,1,card,card,pick_arg_smallest_to_largest_error,erdos0.1,100
20,0.2233866765714282,51.85714285714285,0.0418924957099815,9.668308563352236,8,card,card,pick_arg_smallest_to_largest_error,erdos0.1,100
30,0.5525327952000012,102.0,0.153805365760516,29.62262648719725,10,card,card,pick_arg_smallest_to_largest_error,erdos0.1,100
40,1.712123048499997,240.0,0.6178955726698486,96.16652224137046,13,card,card,pick_arg_smallest_to_largest_error,erdos0.1,100
50,2.2774345640000035,213.0,0.0,0.0,14,card,card,pick_arg_smallest_to_largest_error,erdos0.1,100
60,3.8373450116666654,281.0,0.1537578262922479,9.0,12,card,card,pick_arg_smallest_to_largest_error,erdos0.1,100
70,5.615284885666672,321.3333333333333,0.129691707006676,12.66227994214877,12,card,card,pick_arg_smallest_to_largest_error,erdos0.1,100
80,7.728569877499979,368.0,0.3795284780745984,14.142135623730953,13,card,card,pick_arg_smallest_to_largest_error,erdos0.1,100
90,0.0,0.0,0.0,0.0,15,card,card,pick_arg_smallest_to_largest_error,erdos0.1,100
100,0.0,0.0,0.0,0.0,15,card,card,pick_arg_smallest_to_largest_error,erdos0.1,100
110,0.0,0.0,0.0,0.0,15,card,card,pick_arg_smallest_to_largest_error,erdos0.1,100
120,0.0,0.0,0.0,0.0,15,card,card,pick_arg_smallest_to_largest_error,erdos0.1,100
130,0.0,0.0,0.0,0.0,15,card,card,pick_arg_smallest_to_largest_error,erdos0.1,100
140,0.0,0.0,0.0,0.0,15,card,card,pick_arg_smallest_to_largest_error,erdos0.1,100
150,0.0,0.0,0.0,0.0,15,card,card,pick_arg_smallest_to_largest_error,erdos0.1,100
10,0.0644994222857143,20.642857142857142,0.024582375109132,7.976958576542071,1,card,default,pick_arg_smallest_to_largest_error,erdos0.1,100
20,0.2196109565714289,51.85714285714285,0.0424882873017668,9.668308563352236,8,card,default,pick_arg_smallest_to_largest_error,erdos0.1,100
30,0.5543196891999983,102.0,0.1571901189303875,29.62262648719725,10,card,default,pick_arg_smallest_to_largest_error,erdos0.1,100
40,1.7275132759999965,240.0,0.6435894466127838,96.16652224137046,13,card,default,pick_arg_smallest_to_largest_error,erdos0.1,100
50,2.301614389999997,213.0,0.0,0.0,14,card,default,pick_arg_smallest_to_largest_error,erdos0.1,100
60,3.890167675999995,281.0,0.1439666251773516,9.0,12,card,default,pick_arg_smallest_to_largest_error,erdos0.1,100
70,5.71035024599998,321.3333333333333,0.1185450044857687,12.66227994214877,12,card,default,pick_arg_smallest_to_largest_error,erdos0.1,100
80,7.919481756999914,368.0,0.3937763028276076,14.142135623730953,13,card,default,pick_arg_smallest_to_largest_error,erdos0.1,100
90,0.0,0.0,0.0,0.0,15,card,default,pick_arg_smallest_to_largest_error,erdos0.1,100
100,0.0,0.0,0.0,0.0,15,card,default,pick_arg_smallest_to_largest_error,erdos0.1,100
110,0.0,0.0,0.0,0.0,15,card,default,pick_arg_smallest_to_largest_error,erdos0.1,100
120,0.0,0.0,0.0,0.0,15,card,default,pick_arg_smallest_to_largest_error,erdos0.1,100
130,0.0,0.0,0.0,0.0,15,card,default,pick_arg_smallest_to_largest_error,erdos0.1,100
140,0.0,0.0,0.0,0.0,15,card,default,pick_arg_smallest_to_largest_error,erdos0.1,100
150,0.0,0.0,0.0,0.0,15,card,default,pick_arg_smallest_to_largest_error,erdos0.1,100
10,0.0663153095714285,20.642857142857142,0.0251209597013044,7.976958576542071,1,card,card,pick_arg_smallest_to_largest_error,erdos0.1,2000
20,0.2287861898571428,51.85714285714285,0.0433244646245218,9.668308563352236,8,card,card,pick_arg_smallest_to_largest_error,erdos0.1,2000
30,0.5658205410000008,102.0,0.1581593959281866,29.62262648719725,10,card,card,pick_arg_smallest_to_largest_error,erdos0.1,2000
40,1.7677700674999883,240.0,0.6359995201083408,96.16652224137046,13,card,card,pick_arg_smallest_to_largest_error,erdos0.1,2000
50,2.3205672149999828,213.0,0.0,0.0,14,card,card,pick_arg_smallest_to_largest_error,erdos0.1,2000
60,3.9016680360000087,281.0,0.1588931731276195,9.0,12,card,card,pick_arg_smallest_to_largest_error,erdos0.1,2000
